const,PC1,PC2,PC3,PC4,PC5,PC9,PC11,PC12
1.0,-1.54036086225165,-1.0333900606732296,-0.4646214487192692,0.5493171658186073,2.171436450669355,0.6612780601814423,-1.9275676764398644,1.021765350574201
1.0,-0.04489335410461921,-1.4178849364571282,-0.12446668190226631,0.105783571088812,1.0309835170621524,-1.3543138287182623,0.6950922396642735,0.02393082980916094
1.0,0.5838344662995942,1.187742887291236,0.5515614433067983,0.11619383439151793,-0.4434163290557378,0.7226056280708028,-0.23448750422192435,0.4931864865345224
1.0,0.44705616219101857,0.8454489883419163,0.0890937447616246,-0.7354518626036397,-0.5676195968560481,-2.036180098842117,0.6676834508754445,0.3376532767380767
1.0,-0.262970596099158,-0.23159983425377806,1.0481516362883396,-1.0772764317297268,-1.1417267170134244,-1.167618076530331,-0.25392913221872093,1.5050403549129114
1.0,0.5307990612551711,0.044231089257428344,-1.595589230035026,-0.3549187580811357,0.1651606088372688,1.3910164341966353,-0.2803733918932665,-0.4600310419129758
1.0,-0.7128336230185384,-0.20464797119981204,-0.749726880516844,1.6496804819931086,0.9152903978455068,0.0331116606307594,-0.38128186935516517,-0.38391333632772356
1.0,-0.9671266603684142,0.7913667860080017,0.6417929808538639,-0.8643425831330114,2.388511677136651,-0.4329004713180719,-0.5682204187079284,0.6453380373594841
1.0,1.4109466523385235,1.0894996996332285,-0.6971261315135183,0.4056136978954309,0.05951441728735737,-0.920900624536787,-0.9723000098198404,-0.35104581411258545
1.0,-1.2689352160801137,1.7997268541853717,-0.8559887744281258,-1.1752667725192554,-0.8275014819190997,-0.3828223384299285,-1.8244201818032157,0.03842680918129962
1.0,-1.462990270365415,-0.13978764590523962,0.9962341710598037,0.004513622732372354,0.14220918397154791,-0.7567388364949724,0.2803159490329261,-0.6034879735161818
1.0,0.3728439530897105,0.5667965875927399,-0.5779919093013776,-0.6621082039838245,1.0944929237436354,0.3363874807954246,-1.3517447149415052,-1.199955395553263
1.0,-0.5130957375597222,0.1486897119236934,-0.88239299832166,-1.0628972089186486,-1.556820640749224,0.16657165097851565,0.8487970928899878,1.3604628481007583
1.0,-1.0090963267374518,1.1568467254281545,-0.6155515019867255,2.0668618643580694,-0.2257952365635915,0.18928023854939352,-1.8864993132458563,0.9212144307420186
1.0,-0.7694514282356795,-2.391558250005086,0.15385708402082068,2.03320643486845,-0.24668183507302788,0.8887810594123946,0.6180595531258998,-1.2517473897437923
1.0,0.11109092301404735,-1.0978459109746839,0.8268378068966835,0.7214721716903472,-1.759631544494513,-0.3989138623701207,-0.29010109800170064,0.23237427277288014
1.0,-0.18494177390872832,1.5317571452174294,0.28829090933281937,0.1613544176652198,1.1993998179138141,1.912912064441385,-0.9696711908586294,0.2456140030739044
1.0,0.9512516916888113,-0.1360649296438649,1.5145574854346175,1.8016133213475718,0.8872104309740071,-1.2254453990322227,-1.9255340247256352,-0.5853471677460964
1.0,0.109583860666443,0.3909225717566769,-1.2180598226945907,-0.5667327608103052,-0.766808700371917,-0.40219787479335917,1.616694746613204,0.5264450965382131
1.0,-0.6341275374041198,0.29564332007015603,-0.2511901655573264,0.3774172656671067,0.7305302721818385,1.27536370485609,0.1942928602158882,-0.35514795401832466
1.0,1.2377749690552682,-0.5588423775052757,2.0158608192278034,0.4549647142947366,0.34036112879831204,-1.4862545372903715,-1.1844180480081985,2.342120952889159
1.0,-0.2381133143117441,-0.9256397753016818,-0.11718705359093581,-2.3102710828881206,-0.4914259342385911,0.15868788861482164,2.3317737783609402,0.3581729086366982
1.0,0.23685843486067867,0.4648606007693217,-1.3846796133460302,0.25762299086031254,-0.6628063864064148,0.010382835038465146,-0.621291505082538,0.14705759635342974
1.0,-0.3735437443235134,-0.27010370513592863,0.44456412867512857,-0.6811015780721458,0.6915280246359418,-1.4640293098266564,0.0580029995950602,0.24945433857075308
1.0,-0.5253832796167786,0.714787809108836,-0.37666290364904004,0.28327221709742373,-0.04662214532975525,-4.189024347533752,1.2304253536677547,-0.8610340322996657
1.0,-0.2900243276158669,1.3828542595713056,0.9235327797970382,1.130645174016066,1.3941949644301896,-0.8010699436210531,0.9014783029501434,0.9435610373881512
1.0,-1.2054269253152496,-0.11186509523787029,1.0229287111772345,-2.4427410523754234,-0.004611776727276678,0.7124767385726751,-1.144723172222053,-1.2761819192289108
1.0,0.11412254232035834,-1.3031471928412939,0.8021048106967371,1.4348230441883099,-0.25122651498768067,-1.727985839176674,-0.48741256549665796,0.4408341098919344
1.0,0.7720971877305312,0.5211759716855453,0.14019132666202672,1.716671173554617,0.13294985884794153,-2.8748777085132757,-0.33811225474088014,-0.36152169546237045
1.0,1.5059077482737508,-0.5181542237371212,1.8189394513149535,-0.24866484716412493,2.784911674517093,-2.4192200327377185,-0.21840767936404407,-0.1853974008075401
1.0,-0.12874526908949915,0.00474527442380444,-0.8924502241601456,-0.1270210726579561,0.0069749740653390355,-0.34100807059720273,0.910257920183123,-0.4391097303922426
1.0,0.06763338939039971,0.1309671349565818,0.13167512675814336,0.06786397699224124,0.40860968715505486,1.1999284513042852,-0.36681787327965026,-0.3508230962692524
1.0,-0.2995309309464742,1.700595555525362,-0.386323453164122,-0.4576775131750952,-0.5880844833602576,-1.0252502355591109,0.4665925223998978,-0.48792887114977035
1.0,-1.6344603533001019,-0.20571784720988787,-0.7360277966660778,-1.2231461349238872,0.026682129064142076,-0.5470609783755108,-1.5867289379198048,-0.6029072155076366
1.0,-0.6174689038126788,1.131055401760768,-0.4630180720404767,-1.2975611931178501,0.5912320009824045,0.37032122736170403,0.8463269881120975,-0.3162807009983044
1.0,-0.5925770647765431,-1.487749540643989,-0.2567538913832072,0.08030837556730486,-0.12384244590960392,-0.37478711091419425,0.019809149605661124,0.3446064782818326
1.0,-0.9310640309038656,0.9221529995563087,2.0618398029457405,-0.8278863257336337,0.35923058721371715,0.29025791498843884,0.9681255507653601,0.6205084735977793
1.0,0.055486620523579194,0.23370315459061533,1.590623615238379,1.0652676860507113,-1.8972784509378269,0.7484118961079697,1.2411691599602845,-2.1754296577490395
1.0,1.8354641193939063,0.09694477481439828,0.9376442022855223,0.6792942276150802,-1.0568546964026428,-0.5400689549319293,-0.9891127642635263,-0.45684472769589857
1.0,2.9366982163989124,-0.10147112029713878,-0.2183964872381729,-0.8085471412522433,-0.47703812724698036,-1.2517903997227582,0.1310737638774716,-2.8924725857794575
1.0,-0.0011087430690908907,-2.6207319543817067,-0.945922070116897,-0.2979603510713327,0.7421560243186968,-0.26005366336768687,2.5125770641054324,-1.5441566009259893
1.0,1.8391142861738863,-1.5507480556888598,-0.45259175975392896,-0.48298334091908435,-0.35300432328407855,-0.40660469782762665,-0.6828060989399962,1.585247114588094
1.0,-0.319928747397212,-0.6017989780205624,-1.9164467943197223,-0.774416042694647,0.12356430773415958,0.19585701454356927,-0.27221328179021154,-0.4820578974771687
1.0,-0.8513434161597101,0.6630994983139435,-0.5506737759707016,-0.4542485541718784,-0.6019258709482961,0.17952042744167035,-1.743323387405541,0.10255242486378269
1.0,0.4889851569897382,-1.1340402999849644,0.6779131271882514,0.09026268476493823,0.36110867285261256,-0.5318979022269565,2.315589310687375,2.1955485820402076
1.0,1.8204845853443632,-0.5801568444810721,1.5286041720737746,0.5740012491567883,-0.13921034204412047,-1.493980013960522,-1.392564884597301,1.2177290694923737
1.0,0.0363610638865004,-0.7156071313292646,-0.48580949441926713,0.2629071822586085,-0.05542974100905195,0.8364733619308351,-1.356761116695542,-0.8601679002476533
1.0,-1.264002199115157,0.29238809976137375,1.665557938046421,0.7614520270293568,2.7393015352894823,0.08282936745001161,-1.8484930484760123,0.01458209026690072
1.0,-0.45068032849392436,1.8594120558148253,0.7216913381943257,-0.8690831451180397,0.5256532491445942,-0.51798769559517,-0.6955525204545657,-1.633016111203252
1.0,0.6202842752672059,1.059394888975873,-0.710320426340708,-0.861927115813841,1.5306937185445781,1.5376500463446638,-0.4721498298122595,0.7729225325519452
1.0,0.19580955687047652,0.10915263370451248,0.9939769388228618,1.5657549512176432,-0.506425949564287,1.5685629819324187,0.2324006558571455,-0.9558774768291269
1.0,1.3370925212104596,1.3828245821106009,0.25100849728081087,0.6317064752158577,-1.0110475978495892,1.2633686431711668,-0.6547044733734577,-0.5239931068647881
1.0,-0.9383793639122701,-0.2685568236020328,-1.8703402375767402,-0.9148059183630374,-0.2098013172236327,0.5651749570888863,1.3321272914227065,0.08813979019899225
1.0,-0.025705324741028632,1.5905682331777804,-1.1949481688477963,0.50309844047369,0.3272839173761114,1.6632675875890734,1.1373603906748906,-0.3107060446727513
1.0,-0.3388756836709236,1.8650879382772816,0.1008593885895778,2.117053633422061,1.3827575350589665,-0.16963451938101407,-0.8451368048298983,-0.014222028747366758
1.0,-0.7071351142833964,-0.5337283757016535,-0.3211235584000104,0.43197405670622246,-0.36271993227836563,1.2299792599673673,0.3137262595428346,-0.433761739163179
1.0,0.6590669614728015,-0.8697569167088441,-0.6849792266407488,-0.8773495130838259,-0.4992467243675697,0.07168564295264859,0.7231757833552407,0.39500169447888434
1.0,0.2341684369396532,0.872138111272168,2.448742419023464,-1.3884192368804646,-0.5366304811297204,1.126262882122665,2.5779602943858246,0.7286841090732344
1.0,1.5900018853641185,-1.147128455463593,-1.7387302277549137,0.6538384623399294,-1.2966823879056895,-1.6651828671404911,-0.4692652670383755,0.20348580565945226
1.0,0.977585997663573,-0.4175020235114151,-0.6260453581864601,-1.8880165887152096,-1.2952813792040847,1.2336748080390127,1.9650591022638872,0.1422309519880217
1.0,-0.22207463515658468,1.4725440447735714,0.5141552827470063,2.4330582834441046,-0.7758316989015716,0.41720393078781604,-0.9526378300946386,-0.5078539741890928
1.0,-0.2885983401023822,0.9771426744617209,-0.007637037347960493,0.2844354437870919,0.8814027449231804,-0.6570807702830112,0.3276430772879382,0.22399492547081054
1.0,-0.36019146755155507,0.4361693369327316,1.494132362062473,-0.4079749150476298,1.8185114962941429,0.8768677969101139,-1.2776320683165057,0.9935192653885883
1.0,0.19026516953594252,-0.13643071260785278,0.35237083517598594,-0.03970692567640737,1.1293549493795034,1.132300743735381,0.29267458139224667,-0.49422327186112325
1.0,0.044064881481927755,-0.5455071942018102,0.19142339514245965,1.6285539215768785,-2.1045710359061656,0.3549579644323694,0.3472100033919879,0.5570562721440343
1.0,-0.0764569435605614,-0.14448485762792548,0.24408100896783572,0.5217982969446177,1.1193225192911491,-0.6421424525952171,0.6718140889028946,-0.21649784763426352
1.0,-0.9283571144722931,0.33992352811607013,-1.1655473501626674,-0.31550273437021475,-1.7976931264058285,-0.16442670953862298,0.8774671561193219,-0.7138335216020857
1.0,0.8848400475545526,0.5968833421222443,-0.43155108929786135,0.6522968752101749,-0.5666421891137867,0.660779928527756,0.215105591048063,-0.38522933833434625
1.0,0.008729281769303238,1.1438110128144428,1.0708977958817505,-0.9194962848936472,0.5591481383332051,0.6292117311666326,0.019855282885778917,-0.8523808891704957
1.0,0.3971985176667188,-0.5595058940401005,2.8373259219640965,-0.59660415960125,1.0290701698530187,0.28862374439428284,0.3047729493634718,-1.3521281794977587
1.0,0.5342941490113082,-1.0252164997761666,1.745953767991112,-1.9212091983986932,0.30173245715186814,-0.31474633427272264,2.5587384138471156,1.800451370202523
1.0,-0.19024831964836406,0.17490550485514567,-0.8160478066623084,0.6345191537175074,-1.5383982604242665,-0.561117532466936,-0.5840473856993422,-1.957443275527225
1.0,-0.5432784262253717,-0.1872715229575861,-0.05600345883261028,-0.46998176498321803,0.08532646507605428,-0.05777434143026378,2.235700666973807,-0.7327098815503806
1.0,0.8442049303764441,-1.2754192581230779,-0.25424661038944335,-0.2412338159726923,-0.012747805171203379,-0.21712988832573205,-1.3316578470684202,0.36020277722206384
1.0,-0.415349857528363,0.47214751891521384,-0.4695542064885552,-2.4631614630856373,-0.438345128773349,0.7990351962034334,-1.1426118276069346,-0.22778793725512564
1.0,0.9567239130751298,0.8046425346290127,-0.08335796285181703,-0.5202724079829124,-0.6206744796995101,0.5846509025737491,-1.5065810863755509,-1.4379069379431992
1.0,-1.6400451228352109,-0.5765096324001892,-0.6038821135524503,1.0337702887008402,-0.08925883853831151,0.6790454856755097,0.9175845068602037,0.09818999244061498
1.0,-1.3818537342527755,-1.4853989376141916,-0.4660948080770278,0.3542328540009264,-1.406478483421072,0.31840506633545257,1.15588482758904,-0.7196815233237035
1.0,0.08130563646584918,1.650525193688379,-0.766896979815878,-0.6491501837627267,2.1540852006407585,-0.1976229332753495,-0.022798551696993172,-0.5707505751329147
1.0,0.5363024850255075,0.1754569562585051,1.8360689369944425,0.28032402898772524,-0.10189727858209008,-0.3501669168187534,0.659614743909949,-1.571288511690053
1.0,-0.3604425197928002,-0.7643076983433702,-0.9677244679129468,-1.5592936282115761,1.1407750949692752,1.900532754392665,-0.852562457335736,-0.21874060317393165
1.0,-0.12976484093531582,-0.12822339380800224,-0.45771622358001346,-0.6332675345644794,-0.6589541951041065,-0.3170699619676502,0.08076304268904352,-0.08853359109116414
1.0,2.117370674228039,0.3219464863175383,-0.24301504004342597,-0.46196012372292755,1.9673984039010135,-0.7794970710037114,-1.1071297752829354,-0.5658593600610667
1.0,0.9292121628118564,-1.0205952966152405,1.0169184163871723,-1.658672828355047,-0.2576281893294467,-0.8941808887581157,0.41745698786635277,0.6311709649729589
1.0,1.3020148568369527,0.5209429914581314,0.3731057342699604,2.3483579105201566,-1.313359677967814,-0.09120526405637448,-2.5368073422932307,2.2028294182710595
1.0,-1.0148145575252467,-0.5930308963667056,-2.167531283806501,0.24678675011122875,-1.6835067033949236,-1.7816985519748003,1.0852149951149008,-0.4850037855595727
1.0,-0.7366812698789591,-0.06439025731701585,-0.8409247029314956,-1.539025884460589,-0.7525133749332883,-0.4344586268057051,-0.18844870136480826,0.4300921148283074
1.0,-0.35859248895370127,-1.4255806843675174,-0.36450821092344715,1.6723337395089735,-0.49117235046131524,0.3681144925135297,-1.7741489596170308,-0.0798946968163714
1.0,-1.3664900232086523,0.11519439669495318,0.01879597926255961,-2.2391091815095874,0.4485085747851603,0.10419782251388501,-1.4108871854498637,-0.12485826826811947
1.0,-1.2450770675065592,1.7848176665563176,0.6742943939441085,-0.3953612442298117,-0.6161674643065006,0.5841410509546217,-0.8275517014508021,-0.49122960056155424
1.0,0.12930762514797814,0.43425745898359686,-0.0070794508231046055,0.6496244568535086,0.5463309456541321,-0.6117345144107942,0.7127819741868029,0.6526021036215063
1.0,0.2591316863908192,-0.8684786721680149,-0.536803012699032,1.2390032939428919,1.7289161834106246,1.6553103485558995,0.8363677900772815,-1.38737916274993
1.0,-1.2301314406775274,1.0603259998735397,0.4238600725456105,1.0247647032721474,1.184798294163962,-1.2476632263668856,0.027452658858953292,0.08455933847896008
1.0,0.5578043217083324,1.417405733968133,0.21577550632398523,1.9166452105336007,-0.6411776151318299,-2.1649054015151936,0.19326435672255626,-2.1479129300215813
1.0,-0.8010538250276098,-1.0617158302784895,-0.016085471909900968,1.0290103081506794,0.5276981119237647,1.201306774889105,0.603887575716412,1.4553205568389602
1.0,-0.6278416052464071,1.4631757347443115,1.3288000843901584,1.0248916903532794,-0.16454981247601266,1.251975990914602,0.7281263209895219,-1.31095486666488
1.0,0.14660613592976443,0.25744662919439765,1.6466706316810373,-2.7713430871349614,1.077988783040463,-0.7266082933992193,0.39446779317474456,0.7904783652185844
1.0,0.10066254431345786,0.7501155599954588,-1.361104195812797,0.05198213557103081,-1.4544689300057654,-1.1792064755360758,-1.7005373564992488,-0.19508289015016606
1.0,0.5269400458434228,1.8468572400945609,-0.3847066092260993,0.00870304755639856,-0.4262925101028898,1.8283826362729796,-0.3426188018812664,1.8107600734844702
1.0,0.7045932936203912,1.486910120995329,0.06973154735524464,-1.2665298367108226,0.1973569018735916,-0.6065714451871695,1.4328150703750697,0.4719020484470974
1.0,0.08766661985204421,0.3476130112178285,-0.048009063781895525,-1.2707238162319807,-0.4686847206399305,-0.4445785712456911,-0.5737346738056315,-0.7590893692564002
1.0,-0.8744706336817437,-0.5876976103022258,-0.44970972163222456,-0.19241366183497072,0.3819291614771874,-0.2761346586344981,0.38667052952218284,-0.10193259536413854
1.0,-0.2815196370787796,0.502023917917093,-0.6396913831000534,0.06500555235520601,-0.7124840502545771,0.4555528068633958,1.051134046193909,0.4384186529664806
1.0,-0.6593358720876585,0.0480902393881636,-1.9036455569999604,0.09129394970612369,0.3492646717104412,-0.249070200057654,0.4383302089966335,0.2246713315479621
1.0,-1.5702945175644931,1.387823829207842,1.8173589797740746,1.6637400905971387,0.24639851540791247,-0.5062192077728861,-0.10668803883661766,-0.8561955583949006
1.0,-0.042145689735052616,0.14743631087646197,-0.802678315709404,-0.073757059387526,-0.5636511157978373,-0.4094376694388599,0.4048795549358398,-1.2348064226619426
1.0,0.8311112067491316,1.599383441061526,0.10580353828378598,0.31058229500765366,2.9905810581629866,0.8350370037327866,-0.05574642716699281,0.2881022104871343
1.0,1.5677157028512168,0.6998926946730724,-0.23324161160428342,0.7306374254259493,0.2962095095772633,-0.14576431647768054,-0.6466993443117649,1.4855461501302405
1.0,2.5157927394970363,0.003962823229198487,0.1680686105626771,0.555504945934421,-0.4933531720362509,-0.011451579552675863,0.09797250170123645,1.1360071342584088
1.0,-0.20037370578935532,-0.96547390540731,-0.8022565947692737,0.7142137441095079,-0.43256391302275715,-0.46967498398872637,-1.6873618115730966,0.7142003453031628
1.0,-0.5757168486490973,0.8782848978434744,0.5979089323392152,1.4247619274064234,-0.3211435952133847,1.8337682373836552,-0.08253874971807451,1.3120281686788489
1.0,1.266417965068858,-1.151284920273155,0.8026770218737058,1.1310828663755927,-0.04709638932664278,0.6035481774172866,-1.6568304033966335,-0.6828259805637114
1.0,1.2636580515119087,1.4879509667052802,-1.576208598374355,-0.4619445718841231,0.2496312650800814,-0.05752929755172709,0.18758421101315095,0.21337166406870225
1.0,-0.1473220826466475,1.015176390834502,1.401690172944496,-0.01664898895571551,-0.7502096719169322,1.8655389218081535,-1.2181338817726581,0.5792170458813782
1.0,-0.8113253107033054,-0.42465281474966105,0.47113918592069326,-0.6187978053649883,0.0482782013571521,0.6691384937772331,0.3194351379469697,-1.2389810583496677
1.0,0.05670765387339451,-0.8557304357906446,1.0937836508962122,-0.22050279288807983,0.2621831547322022,-0.2037313577269933,0.11192658374638308,2.209147537082635
1.0,0.46579928573174323,-2.755995222869302,0.3512597945376226,-0.8245628493707953,0.4641451734383516,0.09141034483186124,0.49542837282523106,-0.33833790655638896
1.0,0.20271449869959027,-0.5151694651255408,0.39000555793252434,-0.7158907484859255,0.23054129391697104,-0.47594394803147866,-0.10472262205102849,-0.5315221104503117
1.0,-1.0148752185938603,-0.013593243905519236,-0.427411879061268,0.7056531555590527,-0.7843985917284937,-0.46397050378299115,0.5296796609185931,-0.6297802842986792
1.0,0.7160505242524856,0.14515629388629472,3.2745363981428945,0.3630628160996231,-1.7770671005299288,0.37571299697884597,-0.21759304420845746,-0.9514912896766965
1.0,0.02608997358938781,-0.3453594737283786,-2.057308454196342,-0.4729482202311656,-0.5285597228894744,0.4348695406661687,-1.0011027228215037,0.8944145703202222
1.0,0.7140899510921909,-1.0984273843352124,-0.09034454003396197,0.679443230751913,1.4198434909961706,-1.1381730482254269,0.1316894254065481,-0.979028493459378
1.0,-0.047572252720769446,-1.1623587918604938,1.003144848679892,-1.5959396969905761,-0.4362110948124863,0.2552580208361041,0.4433563550383955,-1.6341381478980321
1.0,1.8480271799875567,-0.4365328565542716,-0.5986504492103446,0.22564486116744492,-1.076978313641311,-0.27679061966117097,-0.5365927972438516,-0.24338238849640575
1.0,-1.7096504818145382,0.36084051751043333,1.1988727414353575,0.8858095135579398,-0.8801196786767607,0.6801065211918366,-0.26545417804278637,0.8109012169399024
1.0,0.378007345587854,0.7667825173597478,0.6673539157947344,0.8824251359060955,-1.773177021060116,0.457648809658273,-1.8435189621724775,-1.5593325847182906
1.0,-0.030078877283476083,1.2242848890239681,0.14870054310230707,1.240416392602281,-1.1402644556139874,1.3846439375481765,-0.2742940540057992,-1.0891748944900204
1.0,-1.4886552852488555,1.0041286290235234,-0.34697693169923155,1.3335008077317942,1.14272540695709,0.5576446978678565,-1.9418398749351964,0.41983407840433934
1.0,-0.00046963958903252696,-0.04905242541489926,-0.8446584068153987,-0.8674404732429072,-1.5621933125210998,0.32371630984717703,-0.4284155546848387,-0.08003383330704755
1.0,0.5311446599991247,0.7190201136924971,0.24489635673905055,-0.2289159962187095,-0.05912070663381139,-1.3816324469785644,-2.4657314386823983,-0.8128132347139956
1.0,0.6408031854537791,1.0925017304685847,-1.129587468493318,-1.8217742100617484,-1.7861914629985458,1.0912155505052459,1.1382107127102652,-0.11309128371445856
